Test unit,R5
Reference,Mazzon (2010)
5.18,95.7,0.362
5.14,94.7,0.359
5.1,93.5,0.356
5.05,92.6,0.353
5.02,92.1,0.351
4.99,91.4,0.349
4.95,90.3,0.346
4.91,88.9,0.343
4.85,88,0.339
4.8,87.2,0.336
4.76,86.3,0.333
4.71,85.1,0.329
4.65,83.8,0.325
4.6,82.7,0.321
4.55,81.7,0.318
4.5,80.7,0.314
4.45,79.5,0.311
4.39,78.2,0.307
4.33,76.8,0.303
4.27,75.6,0.299
4.22,74.5,0.295
4.17,73.5,0.291
4.11,72.3,0.287
4.06,70.8,0.283
3.99,69.3,0.279
3.93,68.2,0.274
3.86,67,0.27
3.79,65.6,0.265
3.72,64,0.26
3.65,62.5,0.255
3.59,61.1,0.251
3.53,59.8,0.247
3.46,58.4,0.242
3.39,56.8,0.237
3.31,55.1,0.232
3.24,53.6,0.226
3.16,52.1,0.221
3.09,50.8,0.216
3.02,49.5,0.211
2.95,47.8,0.206
2.88,45.9,0.201
2.8,44.2,0.196
2.71,42.5,0.19
2.63,40.9,0.184
2.55,39.1,0.178
2.47,37.1,0.173
2.4,35.2,0.167
2.32,33.2,0.162
2.24,31.3,0.157
2.16,29.3,0.151
2.08,27.2,0.145
2,25.2,0.139
1.92,23.4,0.134
1.84,21.4,0.129
1.76,19.2,0.123
1.67,16.8,0.117
1.6,14.4,0.111
1.52,11.9,0.106
1.43,9.6,0.1
1.35,7.7,0.094
1.25,5.1,0.088
1.17,2.9,0.082
1.1,1.1,0.077
1.04,-0,0.073
1.01,-0.5,0.07
0.99,-0.9,0.069
0.95,-2.6,0.066
0.82,-7.3,0.057
0.64,-13.3,0.045
0.46,-19.4,0.032
0.31,-23.3,0.022
0.23,-25.1,0.016
0.18,-26.3,0.013
0.14,-28.3,0.01
0.06,-31.6,0.004
-0.06,-35.2,-0.004
-0.17,-38.2,-0.012
-0.25,-40.4,-0.018
-0.33,-42.6,-0.023
-0.41,-45.2,-0.029
-0.5,-48,-0.035
-0.59,-50.8,-0.041
-0.68,-53.4,-0.048
-0.77,-55.9,-0.054
-0.86,-58.4,-0.06
-0.95,-60.7,-0.066
-1.03,-62.7,-0.072
-1.11,-65.1,-0.078
-1.18,-67.5,-0.083
-1.26,-69.7,-0.088
-1.34,-71.6,-0.093
-1.42,-73.7,-0.099
-1.51,-75.7,-0.105
-1.59,-77.8,-0.111
-1.67,-79.6,-0.117
-1.75,-81.4,-0.123
-1.83,-83.2,-0.128
-1.91,-84.9,-0.134
-1.99,-86.8,-0.139
-2.07,-88.4,-0.144
-2.14,-89.8,-0.149
-2.21,-91.3,-0.154
-2.28,-93,-0.16
-2.36,-94.6,-0.165
-2.43,-95.9,-0.17
-2.5,-97,-0.174
-2.55,-98.3,-0.178
-2.62,-99.5,-0.183
-2.69,-100.8,-0.188
-2.77,-102,-0.194
-2.85,-103.1,-0.199
-2.92,-104.2,-0.204
-2.98,-105,-0.209
-3.05,-106,-0.213
-3.12,-107,-0.218
-3.19,-108,-0.223
-3.26,-109,-0.228
-3.33,-109.9,-0.233
-3.39,-110.6,-0.237
-3.45,-111.2,-0.241
-3.51,-112,-0.245
-3.58,-113,-0.25
-3.65,-114.1,-0.255
-3.7,-114.7,-0.259
-3.76,-115.1,-0.263
-3.82,-115.5,-0.267
-3.87,-116.1,-0.271
-3.94,-116.9,-0.275
-4,-117.5,-0.28
-4.06,-117.8,-0.284
-4.11,-118.1,-0.287
-4.16,-118.7,-0.291
-4.21,-119.2,-0.294
-4.26,-119.6,-0.298
-4.31,-119.9,-0.302
-4.37,-120.3,-0.305
-4.42,-121,-0.309
-4.47,-121.4,-0.312
-4.52,-121.8,-0.316
-4.56,-121.8,-0.319
-4.59,-121.8,-0.321
-4.64,-122.1,-0.325
-4.7,-122.7,-0.329
-4.76,-123.2,-0.333
-4.81,-123.2,-0.336
-4.84,-123,-0.339
-4.88,-123,-0.341
-4.91,-123.5,-0.343
-4.96,-124.1,-0.347
-5.01,-124.4,-0.35
-5.04,-124,-0.352
-5.06,-123.7,-0.354
-5.09,-124,-0.355
-5.13,-124.6,-0.358
-5.16,-124.7,-0.361
-5.18,-124.5,-0.362
-5.2,-124.5,-0.363
-5.21,-124.4,-0.364
-5.24,-124.6,-0.366
-5.28,-125,-0.369
-5.31,-125.1,-0.371
-5.34,-125,-0.373
-5.35,-124.8,-0.374
-5.37,-124.9,-0.375
-5.39,-125,-0.377
-5.41,-125,-0.378
-5.42,-124.6,-0.379
-5.43,-124.8,-0.38
-5.45,-124.9,-0.381
-5.46,-124.9,-0.381
-5.47,-124.8,-0.382
-5.47,-124.6,-0.383
-5.48,-124.5,-0.383
-5.47,-124.5,-0.382
-5.48,-124.3,-0.383
-5.49,-124,-0.384
-5.49,-123.9,-0.384
-5.5,-124,-0.385
-5.51,-124.1,-0.385
-5.51,-123.8,-0.385
-5.51,-122.7,-0.385
-5.51,-121.7,-0.385
-5.51,-120.8,-0.385
-5.51,-120,-0.385
-5.51,-119.2,-0.385
-5.49,-118.4,-0.384
-5.47,-118.2,-0.382
-5.46,-118.2,-0.381
-5.45,-118.1,-0.381
-5.44,-118,-0.38
-5.41,-117.4,-0.378
-5.4,-116.8,-0.377
-5.39,-116.2,-0.376
-5.37,-115.9,-0.375
-5.35,-115.6,-0.374
-5.33,-115.2,-0.372
-5.3,-114.6,-0.371
-5.27,-114,-0.368
-5.24,-113.4,-0.366
-5.21,-113.1,-0.364
-5.19,-112.6,-0.362
-5.16,-112.3,-0.361
-5.13,-111.8,-0.359
-5.1,-110.7,-0.356
-5.05,-109.8,-0.353
-5.01,-109.4,-0.35
-4.96,-109,-0.347
-4.93,-108.5,-0.344
-4.9,-107.7,-0.343
-4.87,-106.7,-0.34
-4.83,-105.9,-0.338
-4.8,-105.2,-0.335
-4.75,-104.4,-0.332
-4.71,-103.4,-0.329
-4.66,-102.4,-0.326
-4.62,-101.5,-0.323
-4.57,-100.6,-0.319
-4.52,-99.7,-0.316
-4.47,-98.7,-0.313
-4.43,-97.8,-0.31
-4.39,-96.8,-0.307
-4.34,-95.7,-0.303
-4.28,-94.6,-0.299
-4.21,-93.4,-0.295
-4.16,-92,-0.291
-4.11,-91,-0.287
-4.06,-90.1,-0.284
-4.01,-89,-0.28
-3.96,-87.8,-0.276
-3.9,-86.3,-0.272
-3.83,-84.7,-0.268
-3.77,-83.4,-0.263
-3.7,-82.1,-0.259
-3.65,-80.8,-0.255
-3.59,-79.2,-0.251
-3.53,-77.4,-0.247
-3.46,-75.6,-0.242
-3.4,-74.4,-0.238
-3.34,-73,-0.234
-3.28,-71.4,-0.229
-3.21,-69.7,-0.224
-3.15,-67.8,-0.22
-3.08,-65.8,-0.215
-3.02,-64,-0.211
-2.96,-62.4,-0.207
-2.89,-60.7,-0.202
-2.83,-58.6,-0.198
-2.75,-56.6,-0.192
-2.68,-54.6,-0.187
-2.6,-52.5,-0.182
-2.53,-50.3,-0.177
-2.45,-48,-0.171
-2.38,-45.7,-0.166
-2.3,-43.4,-0.161
-2.22,-41.1,-0.155
-2.13,-38.7,-0.149
-2.05,-36.3,-0.143
-1.98,-34,-0.139
-1.91,-31.6,-0.134
-1.83,-28.9,-0.128
-1.75,-26.3,-0.123
-1.67,-23.7,-0.117
-1.58,-21,-0.11
-1.49,-18.3,-0.104
-1.4,-15.9,-0.098
-1.32,-13.4,-0.092
-1.24,-10.7,-0.087
-1.15,-7.9,-0.081
-1.07,-5.3,-0.074
-0.98,-2.7,-0.068
-0.9,-0.6,-0.063
-0.84,0.6,-0.059
-0.81,1.1,-0.056
-0.77,1.7,-0.054
-0.73,3.2,-0.051
-0.64,7.1,-0.044
-0.48,12.2,-0.033
-0.3,17.1,-0.021
-0.14,21.6,-0.01
-0.04,23.5,-0.002
0,23.7,0
0.05,25.3,0.003
0.14,28.2,0.01
0.26,31.3,0.018
0.37,33.8,0.026
0.45,35.6,0.032
0.53,37.3,0.037
0.61,39.2,0.043
0.69,41.1,0.048
0.8,43.3,0.056
0.89,45.5,0.063
0.98,47.4,0.068
1.06,49.2,0.074
1.14,51,0.08
1.23,52.8,0.086
1.31,54.3,0.091
1.4,55.9,0.098
1.49,57.7,0.104
1.58,59.4,0.11
1.66,61.1,0.116
1.75,62.6,0.123
1.84,63.8,0.128
1.91,65,0.134
2,66.5,0.139
2.08,68,0.145
2.16,69.5,0.151
2.26,70.9,0.158
2.33,72.3,0.163
2.4,73.4,0.168
2.48,74.8,0.173
2.56,76.2,0.179
2.65,77.6,0.185
2.72,78.8,0.19
2.8,80.1,0.196
2.88,81.3,0.201
2.95,82.3,0.206
3.02,83.4,0.211
3.09,84.6,0.216
3.17,85.9,0.222
3.24,87.1,0.227
3.32,88.1,0.232
3.39,89.2,0.237
3.47,90.3,0.242
3.54,91.3,0.248
3.61,92.5,0.252
3.67,93.5,0.256
3.73,94.4,0.261
3.8,95.3,0.265
3.86,96.2,0.27
3.92,97,0.274
3.98,97.8,0.278
4.04,98.9,0.282
4.11,99.9,0.287
4.17,100.6,0.292
4.23,101.1,0.295
4.28,101.8,0.299
4.34,102.5,0.303
4.4,103.4,0.307
4.46,104.3,0.312
4.54,105,0.317
4.59,105.3,0.321
4.63,105.6,0.323
4.67,106.3,0.326
4.72,107.2,0.33
4.78,107.6,0.334
4.81,107.6,0.336
4.85,107.9,0.339
4.89,108.6,0.342
4.94,109.2,0.345
4.99,109.7,0.349
5.05,110.1,0.353
5.08,109.9,0.355
5.1,110,0.356
5.14,110.5,0.359
5.18,111,0.362
5.22,111.2,0.365
5.26,111.2,0.368
5.29,111.5,0.369
5.31,111.9,0.371
5.34,112.1,0.374
5.37,112.1,0.375
5.39,112.1,0.377
5.42,112.3,0.379
5.44,112.4,0.38
5.46,112.5,0.381
5.48,112.6,0.383
5.5,112.7,0.384
5.51,112.7,0.385
5.53,112.6,0.387
5.54,112.5,0.387
5.56,112.7,0.389
5.58,113,0.39
5.6,112.9,0.391
5.62,112.6,0.392
5.61,112.2,0.392
5.6,111.5,0.392
5.6,110.6,0.391
5.6,110.4,0.391
5.6,110.6,0.391
5.6,111.6,0.392
5.62,112.6,0.393
5.63,112.3,0.393
5.63,111.1,0.394
5.63,109,0.394
5.63,107.4,0.394
5.61,106,0.392
5.59,105.1,0.391
5.58,104.8,0.39
5.57,104.4,0.39
5.58,104.2,0.39
5.57,103.7,0.389
5.54,103.1,0.387
5.51,102.3,0.385
5.48,101.8,0.383
5.46,101.4,0.382
5.45,101,0.381
5.42,100.2,0.379
5.39,99.4,0.377
5.37,98.8,0.375
5.34,98.2,0.373
5.32,97.6,0.371
5.29,96.9,0.37
5.26,96.1,0.367
5.22,95.1,0.365
5.18,94.4,0.362
5.15,93.6,0.36
5.12,92.7,0.358
5.08,91.8,0.355
5.03,90.9,0.352
4.98,89.7,0.348
4.94,88.9,0.345
4.9,88.2,0.342
4.87,87.5,0.34
4.83,86.6,0.337
4.78,85.4,0.334
4.73,83.9,0.33
4.66,82.6,0.326
4.62,81.9,0.323
4.57,81.1,0.32
4.52,79.8,0.316
4.46,78.3,0.312
4.4,76.9,0.307
4.36,76,0.304
4.31,75.1,0.301
4.26,74,0.297
4.2,72.7,0.293
4.13,71.2,0.288
4.05,69.6,0.283
3.99,68.5,0.279
3.94,67.7,0.275
3.89,66.4,0.272
3.81,64.7,0.267
3.74,63.3,0.262
3.68,62,0.257
3.61,60.7,0.252
3.55,59.3,0.248
3.48,57.7,0.243
3.4,56.2,0.238
3.33,54.9,0.233
3.28,53.6,0.229
3.2,52.1,0.224
3.12,50.7,0.218
3.05,49.2,0.213
2.96,47.5,0.207
2.89,45.8,0.202
2.81,44.2,0.196
2.73,42.5,0.191
2.66,40.9,0.186
2.59,39.2,0.181
2.51,37.6,0.176
2.44,35.9,0.17
2.36,34,0.165
2.27,32.1,0.159
2.19,30.1,0.153
2.1,28.1,0.147
2.02,26.4,0.141
1.96,24.6,0.137
1.87,22.5,0.131
1.78,20.3,0.124
1.69,18.2,0.118
1.6,16,0.112
1.52,14,0.106
1.44,11.9,0.1
1.36,9.9,0.095
1.28,8.2,0.09
1.2,5.9,0.084
1.11,3.6,0.078
1.03,1.5,0.072
0.97,0.2,0.068
0.93,-0.4,0.065
0.9,-0.8,0.063
0.87,-2,0.061
0.78,-6,0.054
0.6,-11.6,0.042
0.4,-17.4,0.028
0.25,-21.3,0.017
0.17,-23.1,0.012
0.11,-24.2,0.008
0.05,-26.2,0.004
-0.03,-29,-0.002
-0.14,-32.2,-0.01
-0.24,-35.1,-0.017
-0.33,-37.5,-0.023
-0.41,-39.6,-0.028
-0.49,-42,-0.034
-0.58,-44.8,-0.04
-0.67,-47.4,-0.047
-0.76,-49.8,-0.053
-0.85,-52.3,-0.059
-0.92,-54.6,-0.064
-1.01,-56.8,-0.07
-1.09,-59,-0.076
-1.19,-61.3,-0.083
-1.28,-63.6,-0.089
-1.37,-65.8,-0.096
-1.44,-67.6,-0.101
-1.52,-69.6,-0.106
-1.6,-71.6,-0.112
-1.69,-73.6,-0.118
-1.77,-75.5,-0.124
-1.85,-77.4,-0.129
-1.93,-79.1,-0.135
-2,-80.8,-0.14
-2.08,-82.5,-0.145
-2.16,-84.1,-0.151
-2.22,-85.6,-0.155
-2.29,-87.3,-0.16
-2.37,-89,-0.166
-2.45,-90.5,-0.171
-2.53,-91.6,-0.177
-2.6,-92.8,-0.181
-2.67,-94.1,-0.187
-2.74,-95.5,-0.191
-2.81,-96.8,-0.196
-2.87,-97.8,-0.201
-2.94,-98.7,-0.205
-3,-99.8,-0.21
-3.07,-101,-0.215
-3.15,-102.3,-0.22
-3.23,-103.4,-0.225
-3.29,-104.4,-0.23
-3.35,-105.1,-0.234
-3.39,-105.7,-0.237
-3.45,-106.6,-0.241
-3.53,-107.5,-0.247
-3.6,-108.4,-0.251
-3.67,-109.5,-0.257
-3.75,-110.4,-0.262
-3.81,-110.9,-0.266
-3.86,-111.3,-0.27
-3.92,-111.9,-0.274
-3.98,-112.6,-0.278
-4.04,-113.3,-0.282
-4.1,-114.1,-0.286
-4.16,-114.6,-0.29
-4.21,-115.1,-0.294
-4.26,-115.3,-0.297
-4.3,-115.8,-0.301
-4.34,-116.4,-0.303
-4.37,-117,-0.306
-4.44,-117.7,-0.31
-4.5,-118.2,-0.314
-4.55,-118.3,-0.318
-4.59,-118.4,-0.32
-4.63,-118.9,-0.324
-4.68,-119.5,-0.327
-4.73,-119.8,-0.331
-4.78,-120,-0.334
-4.82,-120,-0.337
-4.85,-120.2,-0.339
-4.89,-120.6,-0.341
-4.93,-121.2,-0.345
-4.98,-121.6,-0.348
-5.02,-121.6,-0.351
-5.05,-121.5,-0.353
-5.06,-121.6,-0.354
-5.09,-121.9,-0.355
-5.13,-122.3,-0.359
-5.17,-122.6,-0.362
-5.21,-122.6,-0.364
-5.23,-122.4,-0.365
-5.25,-122.5,-0.367
-5.28,-122.8,-0.369
-5.31,-123,-0.371
-5.33,-123.2,-0.373
-5.36,-123.3,-0.374
-5.37,-123.1,-0.376
-5.39,-123,-0.377
-5.41,-123.2,-0.378
-5.43,-123.3,-0.379
-5.44,-123.2,-0.38
-5.45,-123.2,-0.381
-5.45,-123.3,-0.381
-5.47,-123.1,-0.382
-5.48,-123.2,-0.383
-5.5,-123.3,-0.384
-5.51,-123.1,-0.385
-5.52,-123.2,-0.386
-5.52,-123.3,-0.386
-5.53,-123,-0.386
-5.53,-122.8,-0.386
-5.53,-122.6,-0.387
-5.53,-122.5,-0.387
-5.53,-122.2,-0.387
-5.53,-121.4,-0.387
-5.53,-120.6,-0.386
-5.53,-120.2,-0.387
-5.53,-119.5,-0.387
-5.52,-118.6,-0.386
-5.51,-117.6,-0.385
-5.49,-116.6,-0.384
-5.47,-116.2,-0.382
-5.47,-116.6,-0.382
-5.47,-116.7,-0.382
-5.46,-116.4,-0.382
-5.44,-115.4,-0.38
-5.41,-114.6,-0.378
-5.38,-114.3,-0.376
-5.37,-114.2,-0.375
-5.35,-114,-0.374
-5.33,-113.2,-0.372
-5.29,-112.4,-0.37
-5.26,-112,-0.368
-5.24,-111.7,-0.366
-5.21,-111.3,-0.364
-5.18,-110.7,-0.362
-5.14,-109.9,-0.359
-5.11,-109,-0.357
-5.08,-108.4,-0.355
-5.05,-107.9,-0.353
-5.02,-107.4,-0.351
-4.99,-106.8,-0.349
-4.96,-105.9,-0.346
-4.91,-104.9,-0.343
-4.87,-103.9,-0.34
-4.83,-103.2,-0.337
-4.79,-102.6,-0.334
-4.75,-101.8,-0.332
-4.72,-100.9,-0.33
-4.67,-99.7,-0.326
-4.62,-98.6,-0.323
-4.57,-97.8,-0.319
-4.51,-96.9,-0.315
-4.46,-95.8,-0.312
-4.42,-94.6,-0.309
-4.37,-93.4,-0.305
-4.32,-92.4,-0.302
-4.27,-91.6,-0.298
-4.22,-90.4,-0.295
-4.16,-89,-0.29
-4.09,-87.5,-0.286
-4.03,-86.5,-0.282
-3.99,-85.6,-0.278
-3.94,-84.3,-0.275
-3.88,-82.7,-0.271
-3.82,-81,-0.267
-3.75,-79.5,-0.262
-3.69,-78.2,-0.258
-3.63,-77,-0.253
-3.56,-75.3,-0.248
-3.5,-73.4,-0.245
-3.44,-71.7,-0.241
-3.39,-70.2,-0.237
-3.33,-68.8,-0.233
-3.27,-67.2,-0.229
-3.2,-65.3,-0.224
-3.13,-63.3,-0.219
-3.06,-61.3,-0.214
-3,-59.6,-0.21
-2.93,-57.8,-0.205
-2.86,-55.8,-0.2
-2.79,-53.6,-0.195
-2.71,-51.4,-0.19
-2.64,-49.4,-0.185
-2.57,-47.3,-0.179
-2.47,-45,-0.173
-2.39,-42.8,-0.167
-2.33,-40.5,-0.162
-2.26,-38.2,-0.158
-2.18,-35.7,-0.153
-2.1,-33.2,-0.147
-2.02,-30.8,-0.141
-1.94,-28.5,-0.135
-1.86,-25.9,-0.13
-1.78,-23.3,-0.124
-1.69,-20.7,-0.118
-1.6,-17.9,-0.112
-1.51,-15.4,-0.106
-1.43,-13.1,-0.1
-1.35,-10.5,-0.094
-1.26,-7.9,-0.088
-1.17,-5.4,-0.082
-1.08,-3.1,-0.075
-1,-1,-0.07
-0.95,0.4,-0.066
-0.92,1.1,-0.064
-0.89,1.6,-0.062
-0.85,2.9,-0.059
-0.74,6.6,-0.052
-0.58,11.5,-0.041
-0.41,16.3,-0.028
-0.24,20.4,-0.017
-0.14,22.2,-0.01
-0.1,22.6,-0.007
-0.05,24.1,-0.003
0.04,26.9,0.003
0.15,29.8,0.01
0.26,32.2,0.018
0.35,33.9,0.025
0.43,35.6,0.03
0.52,37.6,0.036
0.61,39.7,0.042
0.7,41.7,0.049
0.78,43.4,0.054
0.86,45.1,0.06
0.95,47,0.066
1.04,48.9,0.073
1.14,50.8,0.08
1.23,52.3,0.086
1.31,53.8,0.091
1.39,55.5,0.097
1.49,57.2,0.104
1.57,58.6,0.11
1.65,60,0.116
1.74,61.4,0.122
1.84,62.8,0.128
1.92,64.2,0.134
1.99,65.5,0.139
2.07,67,0.145
2.15,68.3,0.15
2.23,69.8,0.156
2.31,71.2,0.162
2.39,72.4,0.167
2.47,73.6,0.173
2.55,74.8,0.178
2.62,76,0.183
2.7,77.3,0.189
2.78,78.8,0.195
2.86,80,0.2
2.93,81.2,0.205
3.01,82.4,0.21
3.09,83.6,0.216
3.18,84.9,0.222
3.24,85.9,0.227
3.3,86.7,0.231
3.37,87.9,0.235
3.44,89,0.24
3.51,90.2,0.245
3.59,91.5,0.251
3.66,92.4,0.256
3.72,93.1,0.26
3.78,93.9,0.264
3.85,94.8,0.269
3.92,96,0.274
3.98,96.8,0.278
4.04,97.6,0.283
4.1,98.4,0.287
4.16,99,0.291
4.23,99.8,0.296
4.3,100.5,0.3
4.34,101.2,0.304
4.4,101.9,0.307
4.45,102.6,0.311
4.5,103.2,0.314
4.55,104.1,0.318
4.61,104.9,0.322
4.67,105.5,0.326
4.72,105.8,0.33
4.76,106.1,0.333
4.81,106.7,0.336
4.85,107.1,0.339
4.89,107.7,0.342
4.94,108.3,0.345
4.99,108.8,0.349
5.04,109.2,0.352
5.09,109.3,0.356
5.11,109.2,0.357
5.14,109.6,0.359
5.17,110.2,0.362
5.21,110.6,0.364
5.24,110.7,0.366
5.27,110.6,0.368
5.3,110.8,0.37
5.33,111.2,0.372
5.36,111.5,0.374
5.39,111.5,0.376
5.41,111.5,0.378
5.43,111.7,0.379
5.46,112,0.381
5.48,112.2,0.383
5.5,112.2,0.385
5.53,111.9,0.386
5.54,111.9,0.387
5.56,112.3,0.388
5.57,112.4,0.389
5.58,112.2,0.39
5.58,112.1,0.39
5.59,112,0.391
5.59,111.9,0.391
5.61,112.1,0.392
5.61,112.1,0.392
5.62,112,0.393
5.62,111.8,0.393
5.63,111.5,0.393
5.63,111.2,0.393
5.63,110.7,0.393
5.63,110,0.393
5.63,109,0.393
5.64,108,0.394
5.64,106.8,0.394
5.62,105.8,0.393
5.59,104.6,0.391
5.57,103.9,0.39
5.56,103.5,0.388
5.54,103,0.387
5.53,102.7,0.386
5.52,102.3,0.386
5.5,101.8,0.384
5.48,101.1,0.383
5.45,100.3,0.381
5.43,99.8,0.379
5.4,99.2,0.378
5.38,98.6,0.376
5.35,97.9,0.374
5.32,97,0.372
5.3,96.2,0.371
5.27,95.6,0.368
5.24,95,0.366
5.2,94.1,0.363
5.16,93.1,0.36
5.12,92.2,0.357
5.08,91.6,0.355
5.04,90.8,0.353
5.01,89.9,0.35
4.97,88.9,0.347
4.92,87.7,0.344
4.87,86.8,0.341
4.83,86,0.338
4.79,85,0.335
4.74,83.8,0.331
4.69,82.6,0.328
4.65,81.6,0.325
4.6,80.4,0.322
4.54,79.1,0.317
4.48,78.1,0.313
4.43,77.3,0.309
4.37,76,0.305
4.31,74.6,0.301
4.25,73.3,0.297
4.19,72.1,0.293
4.14,71,0.289
4.08,69.8,0.285
4.02,68.3,0.281
3.95,66.9,0.276
3.89,65.7,0.272
3.82,64.5,0.267
3.76,63.3,0.263
3.7,62.1,0.259
3.65,60.7,0.255
3.58,59.1,0.25
3.5,57.6,0.244
3.42,56.2,0.239
3.35,54.9,0.234
3.28,53.6,0.229
3.22,52.2,0.225
3.15,50.6,0.22
3.07,49,0.214
2.99,47.6,0.209
2.92,46.2,0.204
2.85,44.6,0.199
2.77,43,0.193
2.69,41.6,0.188
2.61,39.9,0.183
2.53,38.1,0.177
2.46,36.4,0.172
2.39,34.8,0.167
2.31,33.1,0.161
2.21,31.2,0.155
2.12,29.3,0.148
2.04,27.7,0.142
1.96,26,0.137
1.88,24.2,0.132
1.8,22.3,0.126
1.71,20.3,0.12
1.62,18.3,0.113
1.54,16.3,0.108
1.46,14.3,0.102
1.37,12.2,0.096
1.29,10.2,0.09
1.21,8.4,0.085
1.14,6.1,0.079
1.06,3.7,0.074
0.98,1.7,0.068
0.91,0.4,0.063
0.86,-0.3,0.06
0.82,-0.7,0.058
0.79,-1.4,0.055
0.71,-4.7,0.049
0.54,-10,0.038
0.35,-15.7,0.024
0.18,-20.1,0.013
0.08,-22,0.006
0.03,-22.9,0.002
-0.02,-24.4,-0.001
-0.1,-27.1,-0.007
-0.21,-30.5,-0.014
-0.31,-33.4,-0.022
-0.4,-35.7,-0.028
-0.47,-37.8,-0.033
-0.55,-40.1,-0.038
-0.65,-42.6,-0.045
-0.75,-45.5,-0.052
-0.84,-47.9,-0.059
-0.92,-50,-0.065
-1.01,-52.3,-0.07
-1.09,-54.6,-0.076
-1.17,-56.9,-0.082
-1.26,-59.2,-0.088
-1.35,-61.5,-0.094
-1.44,-63.5,-0.1
-1.52,-65.5,-0.106
-1.6,-67.5,-0.112
-1.68,-69.7,-0.118
-1.76,-71.6,-0.123
-1.84,-73.4,-0.128
-1.91,-75.2,-0.134
-2,-77,-0.14
-2.08,-78.9,-0.146
-2.17,-80.6,-0.151
-2.24,-82.2,-0.157
-2.32,-83.9,-0.162
-2.39,-85.4,-0.167
-2.46,-86.7,-0.172
-2.53,-88,-0.177
-2.6,-89.4,-0.182
-2.67,-90.9,-0.187
-2.75,-92.5,-0.192
-2.82,-93.9,-0.197
-2.89,-95.1,-0.202
-2.96,-96.1,-0.207
-3.02,-97.1,-0.211
-3.07,-98.1,-0.215
-3.14,-99.2,-0.219
-3.22,-100.4,-0.225
-3.3,-101.5,-0.23
-3.37,-102.6,-0.235
-3.44,-103.4,-0.24
-3.49,-104.1,-0.244
-3.55,-105,-0.248
-3.61,-106.1,-0.252
-3.68,-107.2,-0.257
-3.74,-107.8,-0.261
-3.8,-108.5,-0.266
-3.86,-109.1,-0.27
-3.92,-109.7,-0.274
-3.98,-110.6,-0.278
-4.05,-111.4,-0.283
-4.1,-112,-0.287
-4.15,-112.5,-0.29
-4.21,-113,-0.294
-4.27,-113.5,-0.298
-4.32,-114,-0.302
-4.38,-114.5,-0.306
-4.43,-115.1,-0.31
-4.48,-115.7,-0.313
-4.52,-116.2,-0.316
-4.57,-116.7,-0.319
-4.61,-117,-0.322
-4.65,-117.3,-0.325
-4.7,-117.6,-0.328
-4.74,-117.9,-0.331
-4.78,-118.4,-0.334
-4.83,-118.9,-0.338
-4.87,-119,-0.34
-4.89,-119.1,-0.342
-4.92,-119.5,-0.344
-4.97,-120,-0.347
-5.02,-120.4,-0.351
-5.06,-120.5,-0.354
-5.09,-120.4,-0.356
-5.12,-120.6,-0.358
-5.16,-120.9,-0.36
-5.19,-121.1,-0.362
-5.21,-121.3,-0.364
-5.24,-121.3,-0.366
-5.26,-121.3,-0.368
-5.28,-121.5,-0.369
-5.31,-122,-0.371
-5.34,-122.4,-0.373
-5.36,-122.1,-0.375
-5.38,-121.9,-0.376
-5.38,-122.1,-0.376
-5.4,-122.2,-0.377
-5.43,-122.2,-0.379
-5.45,-122.3,-0.381
-5.47,-122.3,-0.382
-5.48,-122.1,-0.383
-5.49,-122.3,-0.383
-5.5,-122.6,-0.384
-5.51,-122.6,-0.385
-5.52,-122.4,-0.386
-5.53,-122.3,-0.386
-5.53,-122.1,-0.386
-5.53,-121.9,-0.387
-5.54,-121.8,-0.387
-5.54,-121.9,-0.387
-5.55,-121.8,-0.388
-5.54,-121.7,-0.387
-5.53,-121.2,-0.386
-5.54,-120.1,-0.387
-5.55,-119.4,-0.388
-5.55,-118.5,-0.388
-5.55,-117.6,-0.388
-5.55,-116.6,-0.388
-5.52,-115.7,-0.386
-5.49,-115.3,-0.384
-5.48,-115.7,-0.383
-5.48,-115.8,-0.383
-5.48,-115.3,-0.383
-5.45,-114.3,-0.381
-5.43,-113.7,-0.379
-5.4,-113.4,-0.378
-5.38,-113.2,-0.376
-5.37,-113,-0.375
-5.34,-112.5,-0.373
-5.3,-111.7,-0.371
-5.28,-110.9,-0.369
-5.26,-110.3,-0.368
-5.24,-110,-0.366
-5.22,-109.7,-0.365
-5.19,-109,-0.363
-5.15,-108,-0.36
-5.11,-107.2,-0.357
-5.08,-106.7,-0.355
-5.04,-106.2,-0.352
-5.02,-105.7,-0.351
-4.99,-104.7,-0.349
-4.95,-103.6,-0.346
-4.91,-102.6,-0.343
-4.87,-102.1,-0.34
-4.83,-101.5,-0.338
-4.78,-100.7,-0.334
-4.74,-99.5,-0.331
-4.7,-98.4,-0.328
-4.65,-97.4,-0.325
-4.61,-96.4,-0.322
-4.56,-95.6,-0.319
-4.51,-94.6,-0.315
-4.46,-93.4,-0.311
-4.4,-92.2,-0.308
-4.34,-91,-0.304
-4.29,-89.9,-0.3
-4.24,-88.8,-0.296
-4.19,-87.6,-0.293
-4.13,-86.1,-0.289
-4.08,-84.8,-0.285
-4.03,-83.6,-0.281
-3.97,-82.6,-0.277
-3.9,-81.2,-0.272
-3.84,-79.7,-0.269
-3.79,-78.1,-0.265
-3.73,-76.5,-0.261
